id,translation,url
e9bdae9fc65f4d6a93de8e4fe05dbf8d,"{""en"": ""Many patients have findings on testing (eg, duodenitis, motility disturbance, Helicobacter pylori gastritis     Helicobacter pylori Infection  Helicobacter pylori is a common gastric pathogen that causes gastritis, peptic ulcer disease, gastric adenocarcinoma, and low-grade gastric lymphoma. Infection may be asymptomatic or...  read more     , lactose deficiency, cholelithiasis     Cholelithiasis  Cholelithiasis is the presence of one or more calculi (gallstones) in the gallbladder. Gallstones tend to be asymptomatic. The most common symptom is biliary colic; gallstones do not cause dyspepsia...  read more        ) that correlate poorly with symptoms (ie, correction of the condition does not alleviate dyspepsia)."", ""vi"": ""Nhiều bệnh nhân có kết quả kiểm tra bất thường (ví dụ: viêm tá tràng, rối loạn nhu động, viêm dạ dày do Helicobacter pylori     Nhiễm Helicobacter pylori  Helicobacter pylori là một mầm bệnh phổ biến ở dạ dày gây viêm dạ dày, loét dạ dày, ung thư biểu mô tuyến dạ dày và u lympho ở dạ dày mức độ thấp. Nhiễm bệnh có thể không có triệu chứng...  đọc thêm     , thiếu hụt lactose, sỏi mật     Viêm đường mật  Sỏi mật là sự hiện diện của một hoặc nhiều sỏi mật (galli) trong túi mật. Ở các nước phát triển, khoảng 10% người lớn và 20% dân số > 65 tuổi bị sỏi mật. Sỏi mật có khuynh hướng không triệu...  đọc thêm        ) ít liên quan với các triệu chứng (tức là việc điều chỉnh tình trạng không làm giảm khó tiêu)."", ""ja"": ""多くの患者では，検査で何らかの所見（例，十二指腸炎，蠕動障害， Helicobacter pylori胃炎     Helicobacter pylori感染症  Helicobacter pyloriは，胃炎，消化性潰瘍，胃腺癌，および低悪性度胃リンパ腫の原因となる一般的な胃の病原菌である。感染は無症候性または様々な程度の消化不良を引き起こす可能性がある。診断は尿素呼気試験，便抗原検査，および内視鏡下生検検体の検査による。治療は，プロトンポンプ阻害薬と2種類の抗菌薬の併用による。 （ 胃酸分泌の概要および 胃炎の概要も参照のこと。）...  さらに読む     ，ラクターゼ欠乏症， 胆石症     胆石症  胆石症は，胆嚢内に1つまたは複数の結石（胆石）が存在する病態である。先進国では，成人の約10％と65歳以上の高齢者の20％で胆石がみられる。胆石は無症状のことが多い。最も一般的な症状は胆道仙痛であり，胆石によって消化不良や高脂肪食に対する不耐症が生じることはない。より重篤の合併症としては，胆嚢炎，ときに感染（胆管炎）を伴う胆道閉塞（胆管内の結石による［総胆管結石症］），胆石性膵炎などがある。診断は通常，超音波検査による。胆石症による症状...  さらに読む        ）が認められるが，それらと症状との相関は不良である（すなわち，その病態が是正されても消化不良は軽減しない）。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/dyspepsia
6458c2ba7153be2e763bae3ab0511cbe,"{""en"": ""Sometimes stool PCR testing"", ""vi"": ""Đôi khi xét nghiệm PCR phân"", ""ja"": ""腸管凝集性：AIDS患者や熱帯地域の小児における遷延性下痢症の重要な原因菌の候補として，一部の菌株に注目が集まっている。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/e-coli-gastroenteritis
a1e4804c6d6b9ab40ae34c72050bc9f1,"{""en"": ""Rumination is the (usually involuntary) regurgitation of small amounts of food from the stomach (most often 15 to 30 minutes after eating) that are rechewed and, in most cases, again swallowed."", ""vi"": ""Nhai lại là ựa ra (thường là không tự chủ) một lượng nhỏ thức ăn từ dạ dày (thường xuất hiện nhiều nhất là sau khi ăn từ 15 đến 30 phút) được nhai lại và bị nuốt lại trong hầu hết các trường hợp."", ""ja"": ""反芻症は乳児でよくみられる。患者自身が報告することはまれであるので，成人における発生率は不明である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/rumination
70b44f66615499a9a60899c91efda7f4,"{""en"": ""Treatment with an antiemetic (eg, prochlorperazine, ondansetron) may be helpful, especially in patients who cannot tolerate adequate oral rehydration because of nausea and vomiting."", ""vi"": ""Điều trị bằng thuốc chống nôn (ví dụ: prochlorperazine, ondansetron) có thể hữu ích, đặc biệt ở những bệnh nhân không thể bù nước đầy đủ bằng đường uống vì buồn nôn và nôn."", ""ja"": ""1.Sattar SBA, Singh S: Bacterial gastroenteritis [Updated 2019 Mar 8].In StatPearls (Internet).Treasure Island, StatPearls Publishing, 2020.""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/staphylococcal-food-poisoning
70b44f66615499a9a60899c91efda7f4,"{""en"": ""(See also Overview of Gastroenteritis     Overview of Gastroenteritis  Gastroenteritis is inflammation of the lining of the stomach and small and large intestines. Most cases are infectious, although gastroenteritis may occur after ingestion of drugs, medications...  read more     .)"", ""vi"": ""(Xem thêm Tổng quan về viêm dạ dày ruột     Tổng quan về viêm dạ dày ruột  Viêm dạ dày ruột là viêm lớp niêm mạc dạ dày, ruột non và đại tràng. Hầu hết các trường hợp đều do nhiễm trùng, mặc dù viêm dạ dày ruột có thể xảy ra sau uống thuốc và nuốt phải chất độc hoá...  đọc thêm     .)"", ""ja"": ""寄生虫性胃腸炎""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/staphylococcal-food-poisoning
86e0156173caed9fd0fcc9706a013aa2,"{""en"": ""Physiologic conditions are treated."", ""vi"": ""Tình trạng sinh lý được điều trị."", ""ja"": ""器質的病態を治療する。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/chronic-abdominal-pain-and-recurrent-abdominal-pain
fc502833c9583db7ac293a1209a89b06,"{""en"": ""Weight loss"", ""vi"": ""Sụt cân"", ""ja"": ""体重減少""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/lump-in-throat
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Weight loss"", ""vi"": ""Sụt cân"", ""ja"": ""体重減少""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
579a320e39d6d284fdc7734225a0f713,"{""en"": ""Treatment references"", ""vi"": ""Tài liệu tham khảo về điều trị"", ""ja"": ""びらん性胃炎は粘膜防御の障害に起因する胃粘膜びらんである。典型的には急性で，出血がみられるが，亜急性または慢性で症状がほとんどないか全くないこともある。診断は内視鏡検査による。治療は支持療法であり，具体的には誘因を除去するとともに，胃酸分泌抑制療法を開始する。特定のICU患者（例，人工呼吸器装着，頭部外傷，熱傷，多発外傷）では，胃酸分泌抑制薬による予防が有益となる。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastritis-and-peptic-ulcer-disease/erosive-gastritis
95bd442a3da264072ee27562f8e608d9,"{""en"": ""Signs of dehydration"", ""vi"": ""Dấu hiệu mất nước"", ""ja"": ""脱水の徴候""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/symptoms-of-gastrointestinal-disorders/diarrhea
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""Contact with infected people or certain animals"", ""vi"": ""Tiếp xúc với người bị nhiễm bệnh hoặc một số động vật"", ""ja"": ""急性の水様性下痢は，おそらくウイルス性であり，下痢が持続しない限り検査の適応はない。ロタウイルスおよび腸管アデノウイルス感染症は，便中のウイルス抗原を検出する市販の迅速アッセイを用いて診断できるが，これらの検査が適応となることはまれである。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""The hallmark of adenovirus gastroenteritis is diarrhea lasting 1 to 2 weeks. Affected infants and children may have mild vomiting that typically starts 1 to 2 days after the onset of diarrhea. Low-grade fever occurs in about 50% of patients. Respiratory symptoms may be present. Symptoms are generally mild but can last longer than with other viral causes of gastroenteritis."", ""vi"": ""Dấu hiệu của viêm dạ dày ruột do adenovirus là tiêu chảy kéo dài từ 1 đến 2 tuần. Trẻ nhỏ và trẻ em bị ảnh hưởng có thể nôn nhẹ khi khởi phát điển hình từ 1 đến 2 ngày sau khi bắt đầu tiêu chảy. Sốt nhẹ xảy ra ở khoảng 50% số bệnh nhân. Có thể có triệu chứng đường hô hấp. Triệu chứng thường nhẹ nhưng có thể kéo dài hơn so với các nguyên nhân khác của viêm dạ dày ruột do vi rút."", ""ja"": ""大腸菌（E. coli）O157:H7     大腸菌（Escherichia coli）O157:H7およびその他の腸管出血性大腸菌（E. coli）（EHEC）による感染症  グラム陰性細菌である大腸菌（Escherichia coli）O157:H7およびその他の腸管出血性大腸菌（E. coli）（EHEC）は，典型的には急性の血性下痢を引き起こし，それが溶血性尿毒症症候群に進行することがある。症状は腹部痙攣と下痢で，下痢は肉眼的に血性のことがある。発熱は著明ではない。診断は便培養...  さらに読む      感染は，通常1～2日間の水様性下痢に始まり，続いて血性下痢がみられる。発熱はないか，あっても微熱である。""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
73fae687a6e5f0024e8d2f7e0f78b631,"{""en"": ""E. coli O157:H7     Infection by Escherichia coli O157:H7 and Other Enterohemorrhagic E. coli (EHEC)  The gram-negative bacteria Escherichia coli O157:H7 and other enterohemorrhagic E. coli (EHEC) typically cause acute bloody diarrhea, which may lead to hemolytic-uremic syndrome...  read more      infection usually begins with severe abdominal cramps and watery diarrhea for 1 to 2 days, followed by bloody diarrhea. Fever is absent or low grade."", ""vi"": ""Nhiễm E. coli O157:H7     Nhiễm trùng do Escherichia coli O157:H7 và E. coli gây xuất huyết ruột khác (EHEC)  Vi khuẩn gram âm Escherichia coli O157: H7 và các vi khuẩn E.coli đường ruột khác (EHEC) thường gây tiêu chảy cấp có máu, có thể dẫn đến hội chứng tán huyết-urê huyết. Triệu chứng...  đọc thêm      thường bắt đầu bằng đau quặn bụng dữ dội và tiêu chảy toàn nước trong 1 ngày đến 2 ngày, sau đó là tiêu chảy ra máu. Không sốt hoặc sốt nhẹ."", ""ja"": ""臨床的評価""}",https://www.msdmanuals.com/professional/gastrointestinal-disorders/gastroenteritis/overview-of-gastroenteritis
