vi,en,ja
"1. Atkins DL, Everson-Stewart S, Sears GK, et al; Resuscitation Outcomes Consortium Investigators: Epidemiology and outcomes from out-of-hospital cardiac arrest in children: the Resuscitation Outcomes Consortium Epistry-Cardiac Arrest. Circulation 119(11):1484–1491, 2009. doi: 10.1161/CIRCULATIONAHA.108.802678","1. Atkins DL, Everson-Stewart S, Sears GK, et al; Resuscitation Outcomes Consortium Investigators: Epidemiology and outcomes from out-of-hospital cardiac arrest in children: the Resuscitation Outcomes Consortium Epistry-Cardiac Arrest. Circulation 119(11):1484–1491, 2009. doi: 10.1161/CIRCULATIONAHA.108.802678",心モニタリングと心電図
"2. Meert KL, Telford R, Holubkov R, et al; Therapeutic Hypothermia after Pediatric Cardiac Arrest (THAPCA) Trial Investigators: Pediatric out-of-hospital cardiac arrest characteristics and their association with survival and neurobehavioral outcome. Pediatr Crit Care Med 17(12):e543–e550, 2016. doi: 10.1097/PCC.0000000000000969","2. Meert KL, Telford R, Holubkov R, et al; Therapeutic Hypothermia after Pediatric Cardiac Arrest (THAPCA) Trial Investigators: Pediatric out-of-hospital cardiac arrest characteristics and their association with survival and neurobehavioral outcome. Pediatr Crit Care Med 17(12):e543–e550, 2016. doi: 10.1097/PCC.0000000000000969",ときに原因の検査（例，心エコー検査，胸部X線検査，または胸部超音波検査）
"3. Scheller RL, Johnson L, Lorts A, Ryan TD: Sudden cardiac arrest in pediatrics. Pediatr Emerg Care 32(9):630–636, 2016. doi: 10.1097/PEC.0000000000000895","3. Scheller RL, Johnson L, Lorts A, Ryan TD: Sudden cardiac arrest in pediatrics. Pediatr Emerg Care 32(9):630–636, 2016. doi: 10.1097/PEC.0000000000000895",H：低酸素症（hypoxia），循環血液量減少（hypovolemia），アシドーシス（水素イオン，［hydrogen ion］），高カリウム血症または低カリウム血症（hyperkalemiaまたはhypokalemia），低体温（hypothermia），低血糖（hypoglycemia）
"4. Tsao CW, Aday AW, Almarzooq ZI, et al: Heart Disease and Stroke Statistics-2023 Update: A Report From the American Heart Association [published correction appears in Circulation 147(8):e622, 2023]. Circulation 147(8):e93-e621, 2023 doi:10.1161/CIR.0000000000001123","4. Tsao CW, Aday AW, Almarzooq ZI, et al: Heart Disease and Stroke Statistics-2023 Update: A Report From the American Heart Association [published correction appears in Circulation 147(8):e622, 2023]. Circulation 147(8):e93-e621, 2023. doi:10.1161/CIR.0000000000001123",T：薬物あるいは中毒（tablet or toxin ingestion），心タンポナーデ（cardiac tamponade），緊張性気胸（tension pneumothorax），血栓症（thrombosis［ 肺塞栓症     肺塞栓症（PE）  肺塞栓症とは，典型的には下肢または骨盤の太い静脈など，他の場所で形成された血栓による肺動脈の閉塞である。肺塞栓症の危険因子は，静脈還流を障害する状態，血管内皮の障害または機能不全を引き起こす状態，および基礎にある凝固亢進状態である。肺塞栓症の症状は非特異的であり，呼吸困難，胸膜性胸痛などに加え，より重症例では，ふらつき，失神前状態，失神，...  さらに読む        または 心筋梗塞     急性心筋梗塞  急性心筋梗塞は，冠動脈の急性閉塞により心筋壊死が引き起こされる疾患である。症状としては胸部不快感がみられ，それに呼吸困難，悪心，発汗を伴う場合がある。診断は心電図検査と血清マーカーの有無による。治療法は抗血小板薬，抗凝固薬，硝酸薬，β遮断薬，スタチン系薬剤，および再灌流療法である。ST上昇型心筋梗塞に対しては，血栓溶解薬，経皮的冠動脈イン...  さらに読む        ］），外傷（trauma）
Đánh giá lâm sàng,Clinical evaluation,バイスタンダーによる早期かつ効果的なCPR
Theo dõi tim và điện tâm đồ (ECG),Cardiac monitoring and electrocardiography (ECG),目撃のある心停止
"Đôi khi xét nghiệm tìm nguyên nhân (ví dụ, siêu âm tim, chẩn đoán hình ảnh ngực [chụp X-quang, siêu âm], xét nghiệm điện giải)","Sometimes testing for cause (eg, echocardiography, chest imaging [x-ray, ultrasonography], electrolyte testing)",病院内（特にモニタリングされているところ）
"H:Hypoxia, hypovolemia, acidosis (hydrogen ion), hyperkalemia or hypokalemia, hypothermia (Giảm oxy máu, giảm thể tích tuần hoàn, nhiễm toan (ion hydro), tăng kali huyết hoặc hạ kali máu, hạ thân nhiệt)","H:Hypoxia, hypovolemia, acidosis (hydrogen ion), hyperkalemia or hypokalemia, hypothermia",最初のリズムがVFまたはVT
"T:Tablet or toxin ingestion, cardiac tamponade, tension pneumothorax, thrombosis (pulmonary     Thuyên tắc động mạch phổi (PE)  Thuyên tắc động mạch phổi (PE) là tắc nghẽn nhánh động mạch phổi do huyết khối xuất phát từ nơi khác, điển hình là ở tĩnh mạch lớn ở chân hoặc khung chậu. Các yếu tố nguy cơ gây thuyên tắc động...  đọc thêm         or coronary) (Nuốt phải máy tính bảng hoặc chất độc, chèn ép tim, tràn khí màng phổi căng thẳng, huyết khối (phổi hoặc mạch vành))","T:Tablet or toxin ingestion, cardiac tamponade, tension pneumothorax, thrombosis (pulmonary     Pulmonary Embolism (PE)  Pulmonary embolism (PE) is the occlusion of pulmonary arteries by thrombi that originate elsewhere, typically in the large veins of the legs or pelvis. Risk factors for pulmonary embolism are...  read more         or coronary)",早期の除細動（初回の胸骨圧迫後にVTまたはVFだった場合）
CPR chất lượng cao,High-quality CPR,循環補助および心臓カテーテル法を含む，蘇生後管理
"Khử rung nhanh chóng đối với loại nhịp có thể sốc được (rung thất     Rung thất (VF)  Rung thất dẫn tới sự rung mất đồng bộ liên tục của các sợi cơ tâm thất, làm mất các nhát bóp hiệu quả của tâm thất. Rung thất khiến bệnh nhân ngất và tử vong ngay lập...  đọc thêm         [VF] hoặc nhịp nhanh thất      Nhịp nhanh thất (VT)  Nhịp nhanh thất là khi có ≥ 3 nhịp thất liên tiếp với tần số ≥ 120 lần/phút. Triệu chứng phụ thuộc vào thời gian cơn và rất khác nhau, từ không có triệu chứng đến đánh trống ngực đến...  đọc thêm     [VT])",Rapid defibrillation for shockable rhythms (ventricular fibrillation     Ventricular Fibrillation (VF)  Ventricular fibrillation causes uncoordinated quivering of the ventricle with no useful contractions. It causes immediate syncope and death within minutes. Treatment is with cardiopulmonary...  read more         [VF] or ventricular tachycardia      Ventricular Tachycardia (VT)  Ventricular tachycardia is ≥ 3 consecutive ventricular beats at a rate ≥ 120 beats/minute. Symptoms depend on duration and vary from none to palpitations to hemodynamic collapse and death. Diagnosis...  read more     [VT]),"成人では，目標を定めた体温管理（体温を32～36℃に維持する）および低体温の回避(1     予後に関する参考文献  【訳注：最新の情報については，2020 American Heart Association's guidelines for CPR and emergency cardiovascular careを，感染症を考慮した対応については，American Heart Association's...  さらに読む     , 2     予後に関する参考文献  【訳注：最新の情報については，2020 American Heart Association's guidelines for CPR and emergency cardiovascular careを，感染症を考慮した対応については，American Heart Association's...  さらに読む     )"
Sử dụng sớm epinephrine điều trị những loại nhịp không thể sốc được,Early administration of epinephrine for nonshockable rhythms,"1.Bernard SA, Gray TW, Buist MD, et al: Treatment of comatose survivors of out-of-hospital cardiac arrest with induced hypothermia.N Engl J Med 346:557–563, 2002.doi 10.1056/NEJMoa003289."
Điều trị nguyên nhân chính gây ngừng tuần hoàn ngay khi có thể,"When possible, treatment of primary cause","2.Nielsen N, Wetterslev J, Cronberg T, et al: Targeted temperature management at 33°C versus 36°C after cardiac arrest.N Engl J Med 369:2197–2206, 2013.doi: 10.1056/NEJMoa1310519."
