vi,en,ja
Kéo mông ra và kiểm tra trực quan vùng bên ngoài.,Pull the buttocks apart and visually inspect the external area.,殿部を左右に開き，外部を視診する。
Đưa ngón tay đeo găng bôi trơn để kiểm tra trực tràng thường quy bằng ngón tay (sử dụng thuốc gây tê tại chỗ nếu bệnh nhân bị đau hậu môn dữ dội và không bị dị ứng).,Insert a lubricated gloved finger to do a routine digital rectal exam (use topical anesthetic jelly if patient has severe anal pain and does not have an allergy).,潤滑剤を塗布した手袋をはめた指を挿入して，ルーチンの直腸指診を行う（重度の肛門痛があり，かつアレルギーがない場合は，表面麻酔ゼリーを使用する）。
"Nếu sử dụng thuốc gây tê tại chỗ, hãy đợi 1 đến 2 phút để cho có hiệu quả gây tê.","If using a topical anesthetic jelly, wait 1 to 2 minutes to give the anesthetic time to take effect.",表面麻酔ゼリーを使用する場合は，麻酔の効果が現れるまで1～2分待機する。
"Nếu không có máu đại thể, kiểm tra bất kỳ lượng phân nào thu được để tìm máu ẩn trong phân, nếu có chỉ định, và thay găng ở bàn tay này.","If there is no gross blood, test any stool obtained for fecal occult blood, if indicated, and change glove on this hand.",肉眼的血便がない場合は，採取できた便の便潜血検査（適応があれば）を行い，その手の手袋を交換する。
Bôi trơn dụng cụ soi hậu môn và nút dẫn hướng trung tâm.,Lubricate the anoscope and the central guide plug.,肛門鏡と中央のガイドプラグに潤滑剤を塗布する。
"Từ từ đưa dụng cụ soi hậu môn vào, khi nút dẫn hướng ở giữa.","Slowly insert the anoscope, with the central guide plug in place.",中央のガイドプラグを取り付けた状態で肛門鏡をゆっくり挿入する。
"Sau khi luồn toàn bộ dụng cụ soi hậu môn vào, rút bỏ nút dẫn hướng trung tâm (để sẵn nút vì có thể cần sử dụng lại).","After the anoscope is completely inserted, remove the central guide plug (keep the plug available because it may be needed again).",肛門鏡を完全に挿入したら，中央のガイドプラグを抜去する（再び必要になる可能性があるため，プラグは手元に置いておく）。
"Nếu sử dụng dụng cụ soi hậu môn không có rãnh, từ từ xoay nó khi quý vị rút nó ra và kiểm tra toàn bộ niêm mạc xem có khối u, tổn thương, trĩ hay vết nứt không. Bất kỳ phân hoặc máu có thể được lấy ra bằng que bông lấy bệnh phẩm để hỗ trợ việc hiển thị hình ảnh.","If using a nonslotted anoscope, slowly rotate it as you withdraw it and inspect the entire mucosa for masses, lesions, hemorrhoids, or fissures. Any fecal material or blood can be removed with a cotton swab to aid visualization.",スリットのない肛門鏡を使用している場合は，肛門鏡をゆっくり回転させながら手前に引き，粘膜全体を観察して，腫瘤，病変，痔核，裂溝がないか確認する。便または血液があるなら，良好な視野を得るため綿棒で除去することができる。
Nuôi cấy dịch tiết bất thường.,Culture any abnormal discharge.,異常な分泌物があれば培養に提出する。
"Nếu được chỉ định, sinh thiết bất kỳ khối nghi ngờ nhưng chỉ khi ở trên đường răng.","If indicated, biopsy any suspect mass but only if above the dentate line.",適応があれば，歯状線より上にあるものに限り，疑わしい腫瘤を生検する。
"Nếu được chỉ định, việc điều trị trĩ có thể được thực hiện tại phòng khám.","If indicated, hemorrhoid therapy can be done in the office.",適応があれば，痔核治療を外来で行うことができる。
"Mặc dù không cần chăm sóc đặc biệt, nhưng hãy nói với bệnh nhân liên hệ với bác sĩ ngay lập tức nếu có chảy máu hoặc đau sau khi làm thủ thuật.",© Elsevier Inc. All Rights Reserved.,© Elsevier Inc. All rights reserved.
Không sinh thiết một búi trĩ hoặc bất kỳ mô mạch máu nào.,"This video is for personal informational use. Users are prohibited from copying, reproducing, licensing, subscribing, selling, leasing or distributing this video.","This video is for personal informational use. Users are prohibited from copying, reproducing, licensing, subscribing, selling, leasing or distributing this video."
Không xoay dụng cụ soi hậu môn có rãnh bởi vì làm như vậy có thể kẹp vào mô.,"Although no particular aftercare is needed, tell patients to contact their physician immediately if there is significant bleeding or pain after the procedure.",特別なアフターケアは必要ないが，処置後に有意な出血または疼痛がみられた場合は直ちに医師に連絡するよう患者に伝えておく。
"Không lắp lại nút dẫn hướng trong khi dụng cụ soi hậu môn nằm bên trong bệnh nhân vì làm như vậy có thể kẹp hoặc làm rách mô. Tháo hoàn toàn dụng cụ soi hậu môn, lắp lại nút dẫn hướng, sau đó luồn lại dụng cụ soi hậu môn vào.",Do not biopsy a hemorrhoid or any vascular tissue.,痔核や血管組織の生検を行ってはならない。
"Kiểm tra vùng quanh hậu môn bên ngoài có thể là đủ để chẩn đoán nguyên nhân gây đau hậu môn dữ dội như là nứt nẻ, trĩ ngoại có huyết khối hoặc một số tình trạng áp xe; trong những trường hợp này, có thể không có chỉ định khám bằng ngón tay và bằng dụng cụ soi hậu môn.",Do not rotate a slotted anoscope because doing so can pinch tissue.,組織を挟み込む可能性があるため，スリット付きの肛門鏡を回転させてはならない。
"Nếu nghi ngờ sa tạng, nghiệm pháp Valsalva có thể cho thấy sa trĩ hoặc sa niêm mạc.","Do not reinsert the guide plug while the anoscope is inside the patient because doing so can pinch or tear tissue. Remove the anoscope completely, reinsert the guide plug, and then reinsert the anoscope.",組織を挟み込んだり傷つけたりする可能性があるため，肛門鏡が体内にある状態でガイドプラグを再度挿入してはならない。肛門鏡を完全に抜去し，ガイドプラグを再度挿入してから，再び肛門鏡を挿入する。
Yêu cầu bệnh nhân cúi xuống trong khi đưa ngón tay vào để khám bằng ngón tay hoặc ống nội soi hậu môn có thể giúp đưa ngón tay vào dễ dàng hơn.,"Inspection of the external perianal area may be adequate to diagnose causes of severe anal pain such as a fissure, thrombosed external hemorrhoid, or some abscesses; in these cases, digital exam and anoscopy may not be indicated.",裂肛，血栓性外痔核，一部の膿瘍など，重度の肛門痛を引き起こす病態を診断するには肛門周囲の外からの視診で十分な場合があり，そのような症例では，指診および肛門鏡検査は適応とならない場合がある。
Để một ngón tay ấn vào nút dẫn hướng (thường là ngón tay cái của quý vị) để ngăn không cho nó rơi ra trong quá trình luồn cho đến khi quý vị sẵn sàng tháo nút đó ra.,"If prolapse is suspected, a Valsalva maneuver may reveal prolapsing hemorrhoids or mucosa.",脱出が疑われる場合は，バルサルバ法により痔核または粘膜の脱出が明らかになることがある。
Một ống thông mũi dạ dày được đặt vào dạ dày cho phép tiếp cận vào bên trong dạ dày. Đôi khi ống được đưa vào ruột non để cho ăn theo đường ruột.,A nasogastric tube placed into the stomach allows for access to the inside of the stomach. Sometimes the tube is passed into the small intestine to allow enteric feeding.,経鼻胃管を胃に挿入することで，胃の内部に到達する経路を確保できる。ときに，経腸栄養を行うためにチューブを小腸まで挿入することもある。
Một ống thông mũi dạ dày được đặt vào dạ dày cho phép tiếp cận vào bên trong dạ dày. Đôi khi ống được đưa vào ruột non để cho ăn theo đường ruột.,A nasogastric tube placed into the stomach allows for access to the inside of the stomach. Sometimes the tube is passed into the small intestine to allow enteric feeding.,経鼻胃管を胃に挿入することで，胃の内部に到達する経路を確保できる。ときに，経腸栄養を行うためにチューブを小腸まで挿入することもある。
"(Xem thêm Đặt ống thông mũi-dạ dày hay đặt ống thông ruột non     Đặt ống thông mũi-dạ dày hoặc đặt ống thông ruột non  (Xem tại Cách đặt ống thông mũi dạ dày.) Đặt ống thông mũi dạ dày hoặc ống thông ruột non được dùng để làm giảm áp lực dạ dày. Nó được dùng để điều trị mất trương lực dạ dày, tắc ruột; loại...  đọc thêm      và Nuôi dưỡng bằng ống thông qua đường ruột     Dinh dưỡng qua ống thông  Dinh dưỡng qua ống thông được chỉ định cho những bệnh nhân còn chức năng đường tiêu hóa (GI) nhưng dinh dưỡng qua đường miệng không đủ bởi vì họ không có khả năng hoặc không đồng ý ăn qua đường...  đọc thêm     .)","(See also Nasogastric or Intestinal Intubation     Nasogastric Intubation or Intestinal Intubation  (See also How To Insert a Nasogastric Tube.) Nasogastric or intestinal intubation is used to decompress the stomach. It is used to treat gastric atony, ileus, or obstruction; remove ingested...  read more      and Enteral Tube Nutrition     Enteral Tube Nutrition  Enteral tube nutrition is indicated for patients who have a functioning gastrointestinal (GI) tract but cannot ingest enough nutrients orally because they are unable or unwilling to take oral...  read more     .)",（経鼻胃管またはイレウス管挿入     経鼻胃管またはイレウス管挿入  経鼻胃管またはイレウス管挿入は胃の減圧に用いられる。胃アトニー，イレウス，閉塞の治療；摂取した毒物の除去または解毒剤（例，活性炭）の投与，あるいはその両方；胃内容物の分析用（容量，酸含有量，血液）の検体採取；栄養の補給に用いられる。 経鼻胃管挿入の禁忌としては以下のものがある： 上咽頭または食道閉塞 重度の顎顔面外傷 未治療の凝固異常  さらに読む     および 経腸チューブ栄養     経腸チューブ栄養  消化管は機能しているものの，経口摂食できないまたはしたがらないため経口で十分な栄養素を摂取できない患者には，経腸チューブ栄養が適応となる。（ 栄養サポートの概要も参照のこと。） 静脈栄養と比較して，経腸栄養には以下の長所がある： 消化管の構造と機能がよりよく維持される 安価 おそらく合併症（特に感染症）がより少ない  さらに読む     も参照のこと。）
"Để giảm áp lực dạ dày và đường tiêu hóa (GI) (tức là làm giảm căng tức do tắc nghẽn, tắc ruột hoặc mất trương lực)","To decompress the stomach and gastrointestinal (GI) tract (ie, to relieve distention due to obstruction, ileus, or atony)",胃および消化管の減圧（すなわち，閉塞，イレウス，またはアトニーによる膨隆を軽減するため）
"Để làm rỗng dạ dày, ví dụ, ở những bệnh nhân được đặt nội khí quản để ngăn ngừa hít phải hoặc ở bệnh nhân bị xuất huyết tiêu hóa để loại bỏ máu và cục máu đông","To empty the stomach, for example, in patients who are intubated to prevent aspiration or in patients with GI bleeding to remove blood and clots",胃を空にする（例えば，挿管されている患者で誤嚥を予防したり，消化管出血のある患者で血液や血栓を除去したりするため）
"Lấy mẫu dịch dạ dày để đánh giá tình trạng chảy máu, thể tích hoặc hàm lượng axit","To obtain a sample of gastric contents to assess bleeding, volume, or acid content",胃内容物の採取による出血，胃内容量，または胃酸量の評価
Loại bỏ các chất độc đã nuốt phải (hiếm gặp),To remove ingested toxins (rare),摂取された毒素の除去（まれ）
Để cho dùng thuốc giải độc như là than hoạt,To give antidotes such as activated charcoal,活性炭などの解毒剤の投与
Để cho dùng các chất cản quang chắn bức xạ qua đường miệng,To give oral radiopaque contrast agents,経口造影剤の投与
"Để cung cấp các chất dinh dưỡng đưa vào dạ dày hoặc cho ăn trực tiếp vào ruột non bằng một ống thông nhỏ, dài và mềm","To provide feeding of nutrients into stomach or feeding directly into small intestine with a long, thin, flexible enteral feeding tube",胃への栄養投与，または柔軟な細長い経腸栄養チューブを用いた小腸への直接栄養投与
Chống chỉ định tuyệt đối,Absolute contraindications,絶対的禁忌
Chấn thương hàm mặt mức độ nặng,Severe maxillofacial trauma,重度の顎顔面外傷
Tắc mũi họng hoặc tắc thực quản,Nasopharyngeal or esophageal obstruction,上咽頭または食道閉塞
"Các bất thường ở thực quản, chẳng hạn như gần đây ăn phải chất ăn mòn, túi thừa hoặc chít hẹp do nguy cơ cao bị thủng thực quản","Esophageal abnormalities, such as recent caustic ingestions, diverticula, or stricture, because of a high risk of esophageal perforation",食道の異常（最近の腐食性物質の摂取，憩室，狭窄など［食道穿孔のリスクが高いため］）
Chống chỉ định tương đối,Relative contraindications,相対的禁忌
Bất thường đông máu chưa điều trị,Uncorrected coagulation abnormalities,未治療の凝固異常
"Can thiệp thực quản rất gần đây, chẳng hạn như băng thun thắt thực quản (thảo luận với bác sĩ chăm sóc sức khỏe đường tiêu hóa của bệnh nhân trước khi cố gắng đặt)","Very recent esophageal intervention, such as esophageal banding (discuss with patient's GI health care practitioner before attempting to place)",出血の有無を問わず上咽頭外傷
Chấn thương mũi họng có hoặc không có xuất huyết,Nasopharyngeal trauma with or without hemorrhage,副鼻腔炎および咽頭痛
Viêm xoang và đau họng,Sinusitis and sore throat,誤嚥
Hít phải vào phổi,Pulmonary aspiration,損傷による食道または胃の出血または穿孔
Xuất huyết hoặc thủng thực quản hoặc dạ dày do chấn thương,Traumatic esophageal or gastric hemorrhage or perforation,頭蓋内または縦隔への穿通（非常にまれ）
Đâm xuyên vào nội sọ hoặc trung thất (rất hiếm gặp),Intracranial or mediastinal penetration (very rare),保護用ガウン，手袋，およびフェイスシールド
"Áo choàng bảo hộ, găng tay và tấm che mặt","Protective gown, gloves, and face shield",減圧のための経鼻胃管（レビンチューブ［シングルルーメン］やセイラムサンプチューブ［2つ目の管腔が外気につながるダブルルーメンチューブ］）
Ống thông mũi dạ dày để làm giảm áp lực như ống thông Levin (đơn lòng) hoặc ống thông Salem (hai lòng như ống thông thứ hai có thể thông khí với môi trường xung quanh),Nasogastric tube for decompression such as a Levin tube (single lumen) or Salem sump tube (double lumen such that second lumen vents to atmosphere),小腸栄養を計画している場合は，長期的経腸栄養のための細長い経腸栄養チューブ（経鼻腸管）（補強ワイヤーまたはスタイレットとともに使用）
"Nếu cho ăn theo đường ruột non theo kế hoạch, một ống cho ăn theo đường ruột non, dài, mỏng (ống nadaenteric) để nuôi ăn lâu dài theo đường ruột non (sử dụng với dây dẫn hướng cứng hoặc que thông nòng)","If small intestine feeding planned, a long, thin, intestinal feeding tube (nasoenteric tube) for long-term enteral feeding (use with a stiffening wire or stylet)",ベンゾカインやリドカインなどの表面麻酔スプレー
Thuốc tê dạng xịt tại chỗ như là benzocain hoặc lidocain,Topical anesthetic spray such as benzocaine or lidocaine,フェニレフリンやオキシメタゾリンなどの血管収縮薬のスプレー
Thuốc xịt co mạch như phenylephrine hoặc oxymetazoline,Vasoconstrictor spray such as phenylephrine or oxymetazoline,コップ1杯の水とストロー
Chén nước và ống hút,Cup of water and straw,60mLのカテーテル付きシリンジ
60 ml ống tiêm có đầu cắm ống thông,60-mL catheter-tipped syringe,潤滑剤
Chất bôi trơn,Lubricant,膿盆
Chậu đựng chất nôn,Emesis basin,タオルまたはドレープ
Khăn hoặc tấm lót màu xanh,Towel or blue pad,聴診器
Ống nghe,Stethoscope,テープおよび安息香（ベンゾイン）
Băng và benzoin,Tape and benzoin,吸引器（壁掛式またはポータブル）
Máy hút (treo tường hoặc thiết bị di động),Suction (wall or mobile device),より口径の小さな軟性経腸栄養チューブを挿入する際は，チューブの補強のためにワイヤーまたはスタイレットを使用する。これらのチューブの幽門通過は，通常はX線透視下または内視鏡下に行う必要がある。
"Khi đặt một ống thông cho ăn đường ruột non nhỏ hơn, mềm hơn, một dây dẫn hướng hoặc một que thông nòng được sử dụng để làm cứng ống thông. Những ống này cần đèn huỳnh quang hoặc nội soi trợ giúp để qua được môn vị.","When placing a smaller, more flexible intestinal feeding tube, a wire or stylet is used to stiffen the tube. These tubes usually require fluoroscopic or endoscopic assistance for passage through the pylorus.",患者には，座位で頸部をわずかに屈曲させたスニッフィングポジションをとらせる。
Bệnh nhân ngồi thẳng trong tư thế ngửi khi cổ hơi cong.,Patient sits upright in the sniffing position with the neck slightly flexed.,座位が不可能な場合は，左側臥位をとらせる。
"Nếu không thể ngồi thẳng, bệnh nhân nằm ở tư thế nghiêng bên trái.","If unable to sit upright, patient lies in the left lateral decubitus position.",気道を保護する気管内チューブでの換気を受けている患者には，座位または必要に応じて仰臥位の状態で経鼻胃管を挿入することができる。
"Nếu bệnh nhân được thông khí qua ống nội khí quản để bảo vệ đường thở, thì có thể đặt ống thông mũi dạ dày cho bệnh nhân ở tư thế đứng thẳng hoặc nằm ngửa nếu cần.","If patient is ventilated through an endotracheal tube that protects the airway, the nasogastric tube can be placed with patient upright or, if needed, supine.",鼻甲介が鼻腔を遮断している場合がある。通常は下鼻甲介の下に経鼻胃管を通すのに十分なスペースがある。
Các cuộn mũi có thể chặn đường đi ở mũi. Thường có đủ không gian bên dưới cuộn mũi dưới để đưa ống thông mũi dạ dày qua.,Nasal turbinates can block the nasal passage. There is usually adequate space below the inferior turbinate to pass the nasogastric tube.,ガウン，手袋，およびフェイスシールドを着用する。
"Mặc áo choàng, đeo găng tay và tấm che mặt.","Put on gown, gloves, and face shield.",患者に片方の鼻孔を閉じたまま対側の鼻孔から呼吸させることにより，各鼻孔の開存を確認する。患者にどちらの方が通気が良好かを尋ねる。
Kiểm tra sự thông thoáng của từng lỗ mũi bằng cách bịt chặt một lỗ mũi và yêu cầu bệnh nhân thở bằng lỗ mũi còn lại. Hỏi bệnh nhân lỗ mũi nào có luồng khí tốt hơn.,Check for patency of each nostril by holding one closed and asking patient to breathe through other nostril. Ask patient which provides better airflow.,鼻の中を観察して，明らかな閉塞がないか確認する。
Nhìn vào bên trong mũi xem có bất kỳ vật cản rõ ràng nào không.,Look inside the nose for any obvious obstructions.,患者の胸部を清潔に保つため，タオルまたはドレープをかける。
Đặt một chiếc khăn hoặc tấm đệm màu xanh trên ngực của bệnh nhân để giữ cho phần ngực sạch sẽ.,Place a towel or blue pad over the patient's chest to keep it clean.,チューブ挿入の少なくとも5分前までに，左右どちらに挿入するかを選択し，同側の鼻孔および咽頭に表面麻酔薬を噴霧する。時間が許せば，10％リドカイン4mLをネブライザーで投与するか，2％リドカインゲル5mLを鼻孔に注入する。
"Chọn bên để luồn ống và xịt thuốc gây tê tại chỗ vào lỗ mũi này và vào họng trước khi đặt ống ít nhất 5 phút. Nếu thời gian cho phép, cho 4 mL dung dịch lidocaine 10% thông qua một máy phun sương hoặc chèn 5 mL gel lidocaine 2%vào lỗ mũi.","Choose the side for tube insertion and spray topical anesthetic in this nostril and the pharynx at least 5 minutes before tube insertion. If time permits, give 4 mL of 10% lidocaine via a nebulizer or insert 5 mL of 2% lidocaine gel into the nares.",可能であれば，フェニレフリンやオキシメタゾリンなどの血管収縮薬を鼻孔内に噴霧し，鼻孔の上面および後面を含む全表面に到達するようにするが，このステップは省略してもよい。
"Nếu có, phun thuốc co mạch như phenylephrine hoặc oxymetazoline vào lỗ mũi đó, cố gắng tiếp cận toàn bộ bề mặt lỗ mũi, bao gồm cả mặt trên và mặt sau; tuy nhiên, có thể bỏ qua bước này.","If available, spray a vasoconstrictor such as phenylephrine or oxymetazoline in the nostril, trying to reach the entire nostril surface, including the superior and posterior aspects; however, this step can be omitted.",正確な挿入深度（耳介または下顎角までのおおよその距離と，そこから剣状突起までの距離に，さらに約15cmを加算した距離）を推定し，その距離に相当するチューブ上の黒い点を確認する。
"Ước tính độ sâu thích hợp của phần luồn ống - khoảng cách đến dái tai hoặc góc của hàm dưới và sau đó đến mũi ức, cộng thêm 6 inch; lưu ý xem vạch đánh dấu màu đen nào trên ống tương ứng với khoảng cách này.","Estimate the proper depth of insertion—about the distance to the earlobe or angle of the mandible and then to the xiphoid, plus 6 inches; note which of the black marks on the tube correspond to this distance.",経鼻胃管の先端に潤滑剤を塗布する。
Bôi trơn đầu của ống thông mũi dạ dày.,Lubricate the end of the nasogastric tube.,チューブの先端を愛護的に鼻腔内に挿入し，鼻腔底に沿って進める。最初は後方，次いで下方に向けて挿入し，鼻甲介の下に入るようにする。
Nhẹ nhàng đưa đầu ống vào mũi và trượt dọc theo sàn của khoang mũi. Nhắm xuống sau đó để ở dưới cuộn mũi.,Gently insert the tip of the tube into the nose and slide along the floor of the nasal cavity. Aim back then down to stay below the nasal turbinate.,チューブが上咽頭後部を通過する際に軽い抵抗を感じることが予想される。
Có thể cảm thấy sức cản nhẹ khi ống thông đi qua vòm họng sau.,Expect to feel mild resistance as the tube passes through the posterior nasopharynx.,患者にストローで少量の水を吸うよう指示し，嚥下中にチューブを進める。患者がチューブを飲み込むことで，食道への通過が容易になる。チューブ上の黒い印を目安に，患者が嚥下している間に所定の深さまでチューブを進める。
"Yêu cầu bệnh nhân uống từng ngụm nước qua ống hút và đẩy ống trong suốt quá trình nuốt. Bệnh nhân sẽ nuốt ống, tạo điều kiện thuận lợi cho quá trình đi vào thực quản. Tiếp tục đẩy ống trong khi nuốt đến độ sâu xác định trước bằng cách sử dụng các vạch đánh dấu màu đen trên ống làm mốc dẫn hướng.","Ask the patient to take sips of water through a straw and advance the tube during the swallows. The patient will swallow the tube, facilitating passage into the esophagus. Continue to advance the tube during swallows to the predetermined depth using the black marks on the tube as guidance.",患者に声を出してもらうことにより，チューブが適切に留置されているかを評価する。患者が声を出せない，声がかれている，激しい空嘔吐がみられる，または呼吸窮迫がある場合は，おそらくチューブが気管内に挿入されているため，直ちに抜去すべきである。
"Đánh giá vị trí đặt ống thích hợp bằng cách yêu cầu bệnh nhân nói. Nếu bệnh nhân không nói được, khàn giọng, nôn khan dữ dội hoặc suy hô hấp thì có lẽ ống đang nằm trong khí quản và cần phải được rút ra ngay.","Assess proper tube placement by asking the patient to speak. If patient is unable to speak, has a hoarse voice, is violently gagging, or is in respiratory distress, the tube is probably in the trachea and should be removed immediately.",20～30mLの空気を注入し，左肋骨下部に聴診器を当てて聴診する。空気が流れる音は，チューブが胃の中に入っていることを確認するのに役立つ。
Bơm từ 20 đến 30 mL không khí và nghe bằng ống nghe dưới vùng dưới xương sườn bên trái. Âm thanh của luồng không khí giúp xác nhận vị trí của ống trong dạ dày.,Inject 20 to 30 mL of air and listen with the stethoscope under the left subcostal region. The sound of a rush of air helps confirms the tube's location in the stomach.,胃に入っていることをさらに確認するため，胃内容物を吸引する（ときにチューブを胃内に正しく留置していても胃内容物を吸引できないことがある）。
Hút dịch dạ dày để xác nhận thêm vị trí trong dạ dày (đôi khi không thể hút được dịch dạ dày kể cả khi ống được đặt đúng vị trí trong dạ dày).,Aspirate gastric contents to further confirm placement in the stomach (sometimes no gastric contents can be aspirated even when the tube is properly positioned in the stomach).,チューブが胃の中に入っていることを確認するのに胸部X線が必要になることもある。造影剤や液体栄養などの物質の注入に経鼻胃管を使用する場合は，胸部X線が強く推奨される。
"Đôi khi cần chụp X-quang ngực để xác định chính xác vị trí của ống trong dạ dày. Nếu ống được sử dụng để truyền bất kỳ chất nào, chẳng hạn như thuốc cản quang chắn bức xạ hoặc thức ăn lỏng, thì rất nên chụp X-quang ngực.","Sometimes a chest x-ray is needed to definitively confirm the location of the tube in the stomach. If the tube will be used for infusing any substances, such as a radiopaque contrast agents or liquid feedings, a chest x-ray is highly recommended.",チューブを患者の鼻に固定する。可能であれば，安息香を皮膚に塗布する。長さ10～13cmの粘着テープを片側から半分の長さで縦に裂き，テープの割いていない方を患者の鼻に貼り付ける。続いて，裂いたテープの両方の端をチューブに，互いに逆方向に巻きつける。
Cố định ống vào mũi của bệnh nhân. Bôi benzoin lên da nếu có. Sử dụng một miếng băng dính từ 4 đến 5 inch được xé dọc theo một nửa chiều dài và dán nửa rộng vào mũi của bệnh nhân. Sau đó quấn phần đuôi của băng theo hướng đối diện xung quanh ống.,Secure the tube to the patient's nose. Apply benzoin to the skin if available. Use a 4- to 5-inch piece of adhesive tape that is ripped vertically for half of its length and attach the wide half to patient's nose. Then wrap the tails of the tape in opposite directions around the tube.,経鼻胃管を吸引器に接続して，低圧での吸引（可能であれば間欠的吸引）に設定する。
Gắn ống thông mũi dạ dày để hút và đặt ở mức hút thấp (hút không liên tục nếu có thể).,Attach the nasogastric tube to suction and set to low suction (intermittent suction if possible).,© Elsevier Inc. All rights reserved.
"Rửa sạch các ống nhỏ, chẳng hạn như ống thông cho ăn theo đường ruột, với 20 đến 30 mL nước máy ít nhất 2 đến 3 lần/ngày.",© Elsevier Inc. All Rights Reserved.,"This video is for personal informational use. Users are prohibited from copying, reproducing, licensing, subscribing, selling, leasing or distributing this video."
"Ở những bệnh nhân được cho ăn bằng ống thông, nâng đầu giường lên ít nhất là 30° để hít phải.","This video is for personal informational use. Users are prohibited from copying, reproducing, licensing, subscribing, selling, leasing or distributing this video.",経腸栄養チューブなどの細い管は，少なくとも1日2～3回，20～30mLの水道水で洗浄する。
"Những bệnh nhân có nguy cơ cao bị hít phải, chẳng hạn như những người có tình trạng tinh thần thay đổi, nên được bảo vệ đường thở bằng ống nội khí quản và bơm hơi bóng chèn trước khi đặt ống thông mũi-dạ dày.","Flush small tubes, such as intestinal feeding tubes, with 20 to 30 mL of tap water at least 2 to 3 times a day.",経管栄養を受けている患者では，誤嚥予防のため，ベッドの頭側を30°以上挙上する。
"Một lỗi phổ biến là đặt ống dẫn lên trên, nơi mà đường đi của nó có thể bị chặn bởi cuộn mũi giữa. Điều này có thể làm tổn thương cuộn mũi và gây chảy máu.","In patients receiving tube feedings, elevate the head of the bed to at least 30° to help prevent aspiration.",精神状態の変化がある患者など，誤嚥のリスクが高い患者では，経鼻胃管を挿入する前に，カフを膨らませた気管内チューブで気道を保護すべきである。
Chấn thương hàm trên có thể làm vỡ tấm sàng. Chấn thương này làm tăng nguy cơ đặt ống thông mũi dạ dày không tốt có thể làm thủng tấm sàng và gây tổn thương nghiêm trọng cho não.,"Patients who are at increased risk of aspiration, such as those with altered mental status, should have their airway protected with an endotracheal tube with the cuff inflated before placement of the nasogastric tube.",よくあるエラーとして，チューブを上に向けて挿入するというものがあるが，この経路は中鼻甲介によって塞がれている場合がある。そうすると，鼻甲介を損傷し，出血を引き起こすことがある。
"Khi đặt một ống thông nuôi ăn qua đường ruột, không bao giờ được để dây dẫn hướng hoặc que thông nòng nhô ra ngoài đầu ống thông nuôi ăn vì dây và que cứng, đường kính nhỏ này có thể làm tổn thương thành thực quản hoặc các bộ phận khác của đường tiêu hóa.",A common error is inserting the tube upward where its passage may be blocked by the middle nasal turbinate. This can injure the turbinate and cause bleeding.,顎顔面外傷により篩板が破壊されていることがある。この外傷があると，経鼻胃管をうまく挿入できなかった場合，篩板を貫通して脳に重篤な損傷を引き起こすリスクが高まる。
Một lỗi phổ biến là thất bại trong việc tối ưu hóa gây tê đường mũi họng.,Maxillofacial trauma can disrupt the cribriform plate. This trauma increases the risk that a poorly placed nasogastric tube may perforate the cribriform plate and cause serious damage to the brain.,直径の小さい硬いワイヤーは食道壁や消化管の他の部位を損傷する可能性があるため，経腸栄養チューブを留置する際には，ワイヤーやスタイレットを栄養チューブの先端から決して出さないようにすべきである。
"Khi sử dụng máy hút, sử dụng máy hút không liên tục để tránh hút liên tục một vùng, điều đó có thể dẫn đến loét và chảy máu.","When placing an intestinal feeding tube, the wire or stylet should never be allowed to protrude beyond the end of the feeding tube because these stiff, small-diameter wires can injure the wall of the esophagus or other parts of the GI tract.",よくあるエラーとして，上咽頭の経路を十分に麻酔できないことがある。
"Khi đặt ống thông mũi dạ dày, đặt tay còn lại của quý vị phía sau đầu của bệnh nhân để giữ cho họ không kéo trở lại có thể là hữu ích.",A common error is failure to optimally anesthetize the nasopharyngeal passageways.,吸引器を使用する場合は，低圧の間欠的吸引を選択して，1カ所を持続的に吸引しないようにする（潰瘍形成や出血につながる可能性がある）。
Yêu cầu bệnh nhân uống từng ngụm nước khi đi qua ống thông mũi dạ dày qua họng vào thực quản và qua thực quản vào dạ dày có thể cải thiện rất nhiều khả năng thành công và giảm tình trạng nôn ọe. Kỹ thuật này cho phép bệnh nhân nuốt ống.,"When using suction, use low intermittent suction to prevent continuous suctioning of one area, which can lead to ulceration and bleeding.",経鼻胃管を挿入するときには，対側の手を患者の頭の後ろに置くと，患者が頭を後ろに引かないようにするのに役立つことがある。
Đôi khi để bệnh nhân hếch cằm về phía ngực (gằm cằm) trong khi nhấm nháp nước có thể giúp tạo điều kiện thuận lợi cho ống dẫn lưu từ hầu họng vào thực quản.,"When inserting the nasogastric tube, it may be helpful to place your other hand behind the patient's head to keep him or her from pulling back.",経鼻胃管を咽頭から食道に，また食道から胃に挿入する際には，少量の水を飲むよう患者に指示することで，成功率を大幅に改善し，空嘔吐を減らすことができる。この方法により，患者にチューブを飲み込ませることができる。
Chọc hút là loại bỏ dịch màng bụng (cổ trướng hoặc dịch cổ trướng) bằng chọc hút bằng kim qua da.,Paracentesis is removal of peritoneal fluid (ascites or ascitic fluid) from the abdomen with percutaneous needle aspiration.,腹腔穿刺とは，経皮的な穿刺吸引により腹腔内の液体（腹水）を除去する手技である。
