Id,Language,Text,Expected
f903e12e442cfaa73673ad25bc0f1656,en,"Functional bowel disorders are common causes of chronic abdominal pain. Irritable bowel syndrome     Irritable Bowel Syndrome (IBS)  Irritable bowel syndrome is characterized by recurrent abdominal discomfort or pain with at least two of the following characteristics: relation to defecation, association with a change in frequency...  read more      (IBS) is a functional bowel disorder that causes recurrent abdominal pain and altered bowel habits. Centrally mediated abdominal pain syndrome, previously known as functional abdominal pain, is a similar but less common disorder that does not cause altered bowel habits. (See the American College of Gastroenterology's 2021 clinical guideline for the management of IBS.)","Các rối loại cơ năng ở đường ruột thường là các nguyên nhân phổ biến gây đau bụng mạn tính. Hội chứng ruột kích thích     Hội chứng ruột kích thích (IBS)  Hội chứng ruột kích thích được đặc trưng bởi sự khó chịu hoặc đau bụng tái phát với ít nhất hai đặc điểm sau: liên quan đến đại tiện, liên quan đến số lần đại tiện, hoặc liên quan đến sự thay...  đọc thêm      (Irritable bowel syndrome, IBS) là một tình trạng rối loạn cơ năng ruột gây đau bụng tái phát và thay đổi thói quen đại tiện. Hội chứng đau bụng trung ương, trước đây được gọi là đau bụng cơ năng là một tình trạng rối loạn tương tự nhưng ít phổ biến hơn mà không gây thay đổi thói quen đại tiện. (Xem thêm hướng dẫn thực hành 2021 của Hiệp hội Tiêu hóa Hoa Kỳ về kiểm soát IBS.)"
dcfa69063781a2eac6e37c0e02bb77e8,en,"Nearly all patients with CAP have had a prior medical evaluation that did not yield a diagnosis after history, physical, and basic testing.","Gần như tất cả các bệnh nhân đau bụng mạn tính đều đã được đánh giá trước đó nhưng không có chẩn đoán rõ ràng sau khi đã khai thác bệnh sử, khám thực thể và làm một số xét nghiệm cơ bản."
a96fa48c3c29cdf9c7023521aee55a8f,en,"Physiologic causes of chronic abdominal pain (see table Physiologic Causes of Chronic Abdominal Pain     Physiologic Causes of Chronic Abdominal Pain          ) result from stimuli of visceral receptors (mechanical, chemical, or both). Pain may be localized or referred, depending on innervation and specific organ involvement.","Nguyên nhân sinh lý gây đau bụng mạn tính (xem bảng Các nguyên nhân sinh lý gây đau bụng mạn tính     Các nguyên nhân sinh lý của đau bụng mạn tính          ) là do kích thích của các thụ thể nội tạng (cơ học, hóa học hoặc cả hai). Đau có thể khu trú hoặc có liên quan, tùy thuộc vào sự phân bố dây thần kinh và mức độ liên quan của nội tạng cụ thể."
22c25d6e7203f75d2d4d7aebc9aad31c,en,"Irritable bowel syndrome and centrally mediated abdominal pain syndrome cause pain that persists > 6 months without evidence of physiologic disease. The pathophysiology of these disorders is complex and seems to involve altered intestinal motility, increased visceral nociception, and psychologic factors. Visceral hyperalgesia refers to hypersensitivity to normal amounts of intraluminal distention and heightened perception of pain in the presence of normal quantities of intestinal gas; it may result from remodeling of neural pathways in the brain-gut axis.","Hội chứng ruột kích thích và đau bụng trung ương gây đau kéo dài > 6 tháng mà không có bằng chứng về tình trạng bất thường về sinh lý. Sinh lý bệnh của các rối loạn cơ năng này phức tạp và dường như liên quan đến thay đổi nhu động ruột, tăng khả năng nhận cảm đau của nội tạng và các yếu tố tâm lý. Tăng cảm giác đau nội tạng đề cập đến quá mẫn cảm với mức độ căng giãn trong lòng ống tiêu hóa và tăng cao cảm nhận đau khi có lượng khí bình thường trong đường ruột; nó có thể là kết quả của quá trình chỉnh sửa lại các con đường thần kinh ở trục não-ruột."
c833e0c0a8760fe2a56397b7d953ea90,en,"Perhaps 10% of patients have an occult physiologic illness ( see Table: Physiologic Causes of Chronic Abdominal Pain     Physiologic Causes of Chronic Abdominal Pain          ); the remainder have a functional process. However, determining whether a particular abnormality (eg, adhesions, ovarian cyst     Benign Ovarian Masses  Benign ovarian masses include functional cysts (eg, corpus luteum cysts) and neoplasms (eg, benign teratomas). Most are asymptomatic; some cause pelvic pain. Evaluation includes pelvic examination...  read more     , endometriosis     Endometriosis  In endometriosis, functioning endometrial cells are implanted in the pelvis outside the uterine cavity. Symptoms depend on location of the implants. The classic triad of symptoms is dysmenorrhea...  read more     ) is the cause of CAP symptoms or an incidental finding can be difficult.","Có thể 10% bệnh nhân có một bệnh lý sinh lý ẩn giấu ( xem Bảng: Các nguyên nhân sinh lý của đau bụng mạn tính     Các nguyên nhân sinh lý của đau bụng mạn tính          ); phần còn lại có một quá trình chức năng. Tuy nhiên, có thể khó xác định một bất thường cụ thể (ví dụ: dính, u nang buồng trứng     Khối u buồng trứng lành tính  Các khối buồng trứng lành tính bao gồm các u nang chức năng (ví dụ: u nang hoàng thể) và khối u (ví dụ: u quái lành tính). Hầu hết là không có triệu chứng; một số gây đau vùng chậu. Đánh giá...  đọc thêm     , lạc nội mạc tử cung     Lạc nội mạc tử cung  Trong lạc nội mạc tử cung, các tế bào nội mạc tử cung bị lạc chỗ trong tiểu khung bên ngoài buồng tử cung. Các triệu chứng tùy thuộc vào vị trí của lạc nội mạc tử cung. Bộ ba triệu chứng kinh...  đọc thêm     ) là nguyên nhân gây triệu chứng đau bụng mạn tính hoặc một phát hiện tình cờ."
d9e70329fb5520798dba3b7ca68b4cfe,en,"History of present illness should elicit pain location, quality, duration, timing and frequency of recurrence, and factors that worsen or relieve pain (particularly eating or moving bowels). A specific inquiry as to whether milk and milk products cause abdominal cramps, bloating, or distention is needed because lactose intolerance is common, especially among Black people, Hispanics, Asians (particularly East Asian countries), and American Indians with increasing frequency with aging.","Tiền sử của bệnh hiện tại nên tìm vị trí đau, chất lượng, thời gian, thời gian và tần suất tái phát, và các yếu tố làm nặng thêm hoặc giảm đau (đặc biệt là khi ăn hoặc di chuyển ruột). Cần phải có một điều tra cụ thể về việc sữa và các sản phẩm sữa có gây ra các cơn đau thắt ở bụng, đầy hơi hoặc chướng bụng, không vì không dung nạp lactose là phổ biến, đặc biệt là ở người da đen, người Tây Ban Nha, người Châu Á (đặc biệt là các nước Đông Á) và thổ dân châu Mỹ với tần suất tăng lên theo độ tuổi."
a80cab92ea0a23a0eb0090b6125fbfd3,en,"Review of systems seeks concomitant GI symptoms such as gastroesophageal reflux, anorexia, bloating or “gas,” nausea, vomiting, jaundice, melena, hematuria, hematemesis, weight loss, and mucus or blood in the stool. Bowel symptoms, such as diarrhea, constipation, and changes in stool consistency, color, or elimination pattern, are particularly important.","Xem xét các hệ thống tìm các triệu chứng tiêu hóa đi kèm như trào ngược dạ dày thực quản, chán ăn, đầy hơi hoặc ""ợ"", buồn nôn, nôn, vàng da, đại tiện phân đen, đi tiểu ra máu, nôn ra máu, sụt cân và có nhầy hoặc có máu trong phân. Các triệu chứng của đường ruột như tiêu chảy, táo bón và thay độ đặc, màu sắc hoặc kiểu đại tiện, là đặc biệt quan trọng."
32ecaa9ff67ab7f1965099a90265ac57,en,"Diet history is important. For example, ingestion of large amounts of cola beverages, fruit juices (which may contain significant quantities of fructose and sorbitol), or gas-producing foods (eg, beans, onions, cabbage, cauliflower) can account for otherwise puzzling abdominal pain.","Tiền sử ăn kiêng rất quan trọng. Ví dụ: uống một lượng lớn đồ uống cola, nước ép trái cây (có thể có lượng đường fructose và sorbitol đáng kể), hoặc các thực phẩm tạo khí (ví dụ: đậu, hành tây, bắp cải, súp lơ) có thể là nguyên nhân tạo ra cơn đau bụng khó hiểu."
0afbd4abb67a4b35243bf64f6d5369b6,en,Past medical history should include nature and timing of any abdominal surgery and the results of previous tests that have been done and treatments that have been tried. A drug history should include details concerning prescription and illicit drug use as well as alcohol.,Bệnh sử trong quá khứ cần phải bao gồm đặc điểm và thời gian của bất cứ lần phẫu thuật ổ bụng nào và các kết quả các xét nghiệm trước đây đã làm và các phương pháp đã điều trị đã dùng thử. Tiền sử dùng thuốc cần phải bao gồm chi tiết liên quan đến việc sử dụng thuốc theo đơn và bất hợp pháp cũng như rượu.
9f1ae88157d0622875aab780e71ae8c0,en,"Family history of RAP, fevers, or both should be ascertained, as well as known diagnoses of sickle cell trait or disease, familial Mediterranean fever, and porphyria.","Tiền sử gia đình bị đau bụng tái phát, sốt hoặc cả hai triệu chứng đều cần được xác định chắc chắn, cũng như biết rõ các chẩn đoán về bệnh hoặc đặc điểm hồng cầu hình liềm, sốt Địa Trung Hải có tính chất gia đình và bệnh rối loạn chuyển hóa porphyrin."
0d17d0e6cc9c387c39465774ed550599,en,Review of vital signs should particularly note presence of fever or tachycardia.,Đánh giá các dấu hiệu quan trọng cần đặc biệt lưu ý về sự xuất hiện của sốt hoặc nhịp tim nhanh.
d2ddf2b6888a3bdd9e5e5f71c8f94b9f,en,"General examination should seek presence of jaundice, skin rash, and peripheral edema.","Khám tổng quát cần phải tìm biểu hiện vàng da, phát ban ở da và phù ngoại biên."
6d43696be3db47a9257062c45e9a4524,en,"Abdominal examination should note areas of tenderness, presence of peritoneal findings (eg, guarding, rigidity, rebound), and any masses or organomegaly. Rectal examination and (in women) pelvic examination to locate tenderness and masses and stool examination for occult blood are essential.","Khám bụng cần phải lưu ý đến các vùng đau khi sờ vào, các biểu hiện của dấu hiệu phúc mạc (ví dụ: phản ứng thành bụng, co cứng cơ thành bụng, cảm ứng phúc mạc) và bất kỳ khối u hoặc phì đại các cơ quan nào. Khám trực tràng và vùng chậu (ở nữ giới) để xác định vị trí đau khi sờ vào, các khối và phân để tìm máu ẩn là điều thiết yếu."
0bc42987c5dc92d78ce04cbceadc193d,en,The following findings are of particular concern:,Những phát hiện sau đây cần được quan tâm đặc biệt:
5780df68fc82bfb733e0b3d0520d3179,en,Fever,Sốt
d856e15b7a90d20a4f9dd868b38c51b7,en,"Anorexia, weight loss","Chán ăn, giảm cân"
4fbf0f7f38f12c429b1ea11e01862add,en,Pain that awakens patient,Bệnh nhân thức giấc vì đau
e70f626744397d4de052efb16a3f724c,en,Blood in stool or urine,Máu trong phân hoặc trong nước tiểu
72ff486076122ff94112809633772ff7,en,Jaundice,Vàng da
ae7cf2811a77d904cd19c2f7396fdbdf,en,Edema,Phù
0612566b0b12f37b05d42d1d99657b92,en,Abdominal mass or organomegaly,Khối ở vùng bụng hoặc tăng kích thước cơ quan
bf6defc693c8d3fe6c6f4b3a016e2eb2,en,Clinical examination alone infrequently provides a firm diagnosis.,Khám lâm sàng đơn thuần thường không mang lại chẩn đoán chắc chắn.
cd4df12fdf6048dfbc0853360a0033b2,en,"Determining whether CAP is physiologic or functional can be difficult. Although the presence of red flag findings indicates a high likelihood of a physiologic cause, their absence does not rule it out. Other hints are that physiologic causes usually cause pain that is well localized, especially to areas other than the periumbilical region. Pain that wakes the patient is usually physiologic. Some findings suggestive of specific disorders are listed in table Physiologic Causes of Chronic Abdominal Pain     Physiologic Causes of Chronic Abdominal Pain          .","Có thể rất khó xác định xem đau bụng mạn tính có liên quan đến rối loạn sinh lý hoặc rối loạn chức năng hay không. Mặc dù sự hiện diện của các dấu hiệu cảnh báo cho thấy nhiều khả năng xảy ra do nguyên nhân sinh lý, nhưng không có các dấu hiệu này không loại trừ được chẩn đoán. Những gợi ý khác là nguyên nhân sinh lý gây đau thường dễ xác định vị trí, đặc biệt là với những vị trí khác ngoài vùng quanh rốn. Cơn đau đánh thức bệnh nhân thường là sinh lý. Một số dấu hiệu gợi ý các rối loạn cụ thể được liệt kê trong Bảng Các nguyên nhân sinh lý của đau bụng mạn tính     Các nguyên nhân sinh lý của đau bụng mạn tính          ."
058959095c77b2abafa87a389c1572d5,en,"Functional CAP may result in pain similar to that of physiologic origin. However, there are no associated red flag findings, and psychosocial features are often prominent. A history of physical or sexual abuse or an unresolved loss (eg, divorce, miscarriage, death of a family member) may be a clue.","Đau bụng cơ năng mạn tính có thể gây đau tương tự như nguyên nhân sinh lý. Tuy nhiên, không có dấu hiệu cảnh báo liên quan và đặc điểm tâm lý xã hội thường nổi bật. Tiền sử bị lạm dụng thể xác hoặc tình dục hoặc gặp những vấn đề không được giải quyết (ví dụ: ly hôn, sẩy thai, một thành viên trong gia đình tử vong) có thể là manh mối."
64e82c57c8a8fbe0ced5b60e2bb8b346,en,"The Rome IV criteria     History  Irritable bowel syndrome is characterized by recurrent abdominal discomfort or pain with at least two of the following characteristics: relation to defecation, association with a change in frequency...  read more      for diagnosis of irritable bowel syndrome are the presence of abdominal pain for at least 1 day/week in the last 3 months along with at least 2 of the following:","Tiêu chuẩn Rome IV     Lịch sử  Hội chứng ruột kích thích được đặc trưng bởi sự khó chịu hoặc đau bụng tái phát với ít nhất hai đặc điểm sau: liên quan đến đại tiện, liên quan đến số lần đại tiện, hoặc liên quan đến sự thay...  đọc thêm      cho chẩn đoán hội chứng ruột kích thích là có đau bụng trong ít nhất là 1 ngày/tuần trong 3 tháng qua cùng với ít nhất là 2 trong số những triệu chứng sau đây:"
5107f48fc6d49844524135bb25d8254e,en,Pain is related to defecation.,Đau liên quan đến đại tiện.
086fbacb2e275dd675e655620348f2b6,en,Pain is associated with a change in frequency of defecation.,Đau liên quan đến thay đổi tần suất đại tiện.
f59aec9bd55519c6d26d49d187f390c5,en,Pain is associated with a change in consistency of stool (1     Evaluation reference  Chronic abdominal pain (CAP) is pain that persists for more than 3 months either continuously or intermittently. Intermittent pain may be referred to as recurrent abdominal pain (RAP). Acute...  read more     ).,"Đau liên quan đến thay đổi độ đặc của phân (1     Tài liệu tham khảo về đánh giá  Đau bụng mạn tính (Chronic abdominal pain, CAP) kéo dài hơn 3 tháng liên tục hoặc ngắt quãng. Đau bụng không liên tục có thể xem như đau bụng tái phát (RAP). Đau bụng cấp được thảo luận ở tài...  đọc thêm     )."
c3e072e416a1ab67105609e9e4919ad8,en,"1. Drossman DA: Functional gastrointestinal disorders: History, pathophysiology, clinical features, and Rome IV. Gastroenterology 150:1262–1279, 2016. doi: 10.1053/j.gastro.2016.02.032","1. Drossman DA: Functional gastrointestinal disorders: History, pathophysiology, clinical features, and Rome IV. Gastroenterology 150:1262–1279, 2016. doi: 10.1053/j.gastro.2016.02.032"
2b31acd4cca40639238b68e329d4aae5,en,"In general, simple tests (including urinalysis, complete blood count, liver tests, blood urea nitrogen, glucose, and lipase) should be done. Abnormalities in these tests, the presence of red flag findings, or specific clinical findings mandate further testing, even if previous assessments have been negative. Specific tests depend on the findings ( see Table: Physiologic Causes of Chronic Abdominal Pain     Physiologic Causes of Chronic Abdominal Pain          ) but typically include ultrasonography for ovarian cancer in women > 50 years, CT of the abdomen and pelvis with contrast, upper GI endoscopy (particularly in patients > 60 years old) or colonoscopy, and perhaps small-bowel imaging or stool testing.","Nói chung, các xét nghiệm đơn giản (bao gồm phân tích nước tiểu, công thức máu, xét nghiệm về gan, nitơ urê máu, glucose và lipase) cần phải được thực hiện. Những bất thường trong các xét nghiệm này, có các dấu hiệu cảnh báo hoặc triệu chứng lâm sàng đặc hiệu đòi hỏi phải làm thêm xét nghiệm, ngay cả khi các xét nghiệm trước đó đã âm tính. Các xét nghiệm đặc hiệu phụ thuộc vào các dấu hiệu thực thể ( xem Bảng: Các nguyên nhân sinh lý của đau bụng mạn tính     Các nguyên nhân sinh lý của đau bụng mạn tính          ) nhưng thường bao gồm siêu âm kiểm tra xem có ung thư buồng trứng không ở phụ nữ > 50 tuổi, chụp CT bụng và vùng chậu có thuốc cản quang, nội soi đường tiêu hóa trên (đặc biệt là những bênh nhân > 60 tuổi) hoặc nội soi đại tràng và có thể chụp X-quang ruột non hoặc xét nghiệm phân."
d4b053514fa8317687ec1a98c8e54a93,en,"The benefits of testing patients with no red flag findings are unclear. Patients > 50 or with risk factors for colon cancer (eg, family history) should probably have a colonoscopy; patients ≤ 50 can be observed or have CT of the abdomen and pelvis with contrast if an imaging study is desired. Magnetic resonance cholangiopancreatography (MRCP), endoscopic retrograde cholangiopancreatography (ERCP), and laparoscopy are rarely helpful in the absence of specific indications.","Không rõ lợi ích của việc xét nghiệm cho những bệnh nhân không có dấu hiệu cảnh báo. Bệnh nhân > 50 tuổi hoặc có các yếu tố nguy cơ bị ung thư đại tràng (ví dụ: tiền sử gia đình) có thể cần phải được nội soi đại tràng; những bệnh nhân ≤ 50 tuổi có thể theo dõi hoặc chụp CT bụng và vùng chậu có thuốc cản quang nếu muốn nghiên cứu hình ảnh. Chụp cộng hưởng từ mật tụy (MRCP), nội soi chụp mật tụy ngược dòng (ERCP) và nội soi ổ bụng hiếm khi hữu ích khi không có chỉ định cụ thể."
1b9977aac2005a220f0b8f56d7bebc8f,en,"Between the initial evaluation and the follow-up visit, the patient (or family, if the patient is a child) should record any pain, including its nature, intensity, duration, and precipitating factors. Diet, defecation pattern, and any remedies tried (and the results obtained) should also be recorded. This record may reveal inappropriate behavior patterns and exaggerated responses to pain or otherwise suggest a diagnosis.","Giữa lần đánh giá ban đầu và lần khám theo dõi, bệnh nhân (hoặc gia đình, nếu bệnh nhân là trẻ em) cần phải ghi lại bất kỳ cơn đau nào, bao gồm tính chất, cường độ, thời gian và các yếu tố làm khởi phát cơn đau. Chế độ ăn, thói quen đại tiện và bất kỳ biện pháp điều trị nào (và kết quả thu được) cũng cần phải được ghi lại. Hồ sơ này có thể cho biết các kiểu hành vi không phù hợp và phản ứng quá mức với cơn đau hoặc gợi ý chẩn đoán."
4c9ac9bf1e4be418a110ddb90a9c6cb5,en,Physiologic conditions are treated.,Tình trạng sinh lý được điều trị.
ae7a5e3f970f2025dd7dbe0e8459c324,en,"If the diagnosis of functional CAP is made, frequent examinations and tests should be avoided because they may focus on or magnify the physical complaints or imply that the physician lacks confidence in the diagnosis.","Nếu có chẩn đoán đau bụng cơ năng mạn tính, thì cần phải tránh khám và làm xét nghiệm thường xuyên bởi vì bệnh nhân có thể tập trung vào điều đó hoặc phóng đại các triệu chứng thực thể hoặc cho rằng bác sĩ thiếu sự tự tin trong chẩn đoán."
cd5150a296f96c65f6da564988a81661,en,"There are no modalities to cure functional CAP; however, many helpful measures are available. These measures rest on a foundation of a trusting, empathic relationship between the physician, patient, and family. Patients should be reassured that they are not in danger; specific concerns should be sought and addressed. The physician should explain the laboratory findings and the nature of the problem and describe how the pain is generated and how the patient perceives it (ie, there may be a tendency to feel pain at times of stress). It is important to avoid perpetuating the negative psychosocial consequences of chronic pain (eg, prolonged absences from school or work, withdrawal from social activities) and to promote independence, social participation, and self-reliance. These strategies help the patient control or tolerate the symptoms while participating fully in everyday activities.","Không có phương thức điều trị khỏi đau bụng mạn tính cơ năng; tuy nhiên, có rất nhiều biện pháp hữu ích. Những biện pháp này dựa trên nền tảng của một mối quan hệ tin tưởng, thấu cảm giữa bác sĩ, bệnh nhân và gia đình. Bệnh nhân cần được trấn an rằng họ không gặp nguy hiểm; các mối lo ngại cụ thể cần phải được phát hiện và giải quyết. Bác sĩ cần phải giải thích các kết quả xét nghiệm, bản chất của vấn đề và mô tả cơ chế của cơn đau và bệnh nhân cảm nhận cơn đau đó như thế nào (ví dụ: có khuynh hướng cảm thấy đau khi vào lúc căng thẳng). Điều quan trọng là phải tránh kéo dài những hậu quả tâm lý xã hội tiêu cực kéo dài do đau mạn tính (ví dụ: nghỉ học hoặc nghỉ làm dài ngày, không tham gia các hoạt động xã hội) và thúc đẩy sự độc lập, tham gia xã hội và tự lực. Những chiến lược này giúp bệnh nhân kiểm soát hoặc dung nạp các triệu chứng khi tham gia đầy đủ các hoạt động hàng ngày."
eed4618fbd7471d715390e487c4cc5a3,en,Drugs such as antispasmotics and tricyclic antidepressants can be effective. Opioids should be avoided because of the concern about potential dependency and possibility of narcotic bowel syndrome. Dietary modification and consumption of high-fiber foods or fiber supplements may help some patients. Evidence supporting the use of probiotics for centrally mediated abdominal pain syndrome is currently limited. (See the American College of Gastroenterology's 2021 clinical guideline for the management of IBS.),Các loại thuốc như thuốc chống co thắt và thuốc chống trầm cảm ba vòng có thể có hiệu quả. Cần phải tránh các loại thuốc phiện vì có lo ngại về khả năng xảy ra phụ thuộc và khả năng mắc hội chứng ruột ma túy. Điều chỉnh chế độ ăn uống và tiêu thụ thực phẩm giàu chất xơ hoặc chất bổ sung chất xơ có thể có tác dụng cho một số bệnh nhân. Bằng chứng hỗ trợ việc sử dụng probiotic cho hội chứng đau bụng do trung ương gây ra hiện còn hạn chế. (Xem thêm hướng dẫn thực hành 2021 của Hiệp hội Tiêu hóa Hoa Kỳ về kiểm soát IBS.)
4a4e78fe78203ec9edf8643bef20751b,en,"Cognitive methods (eg, relaxation training, biofeedback, hypnosis) may help by contributing to the patient’s sense of well-being and control. Regular follow-up visits should be scheduled weekly, monthly, or bimonthly, depending on the patient’s needs, and should continue until well after the problem has resolved. Psychiatric referral may be required if symptoms persist, especially if the patient is depressed or there are significant psychologic stressors at home.","Các phương pháp nhận thức (ví dụ: hướng dẫn cách thư giãn, phản hồi sinh học, thôi miên) có thể giúp bệnh nhân cảm thấy thoải mái và kiểm soát tình trạng bệnh. Các lần tái khám theo dõi thường xuyên cần phải được lên lịch hàng tuần, hàng tháng hoặc hai tháng một lần tùy thuộc vào nhu cầu của bệnh nhân và cần phải tiếp tục cho đến sau khi vấn đề được giải quyết. Có thể cần phải giới thiệu bệnh nhân đi khám tâm thần nếu các triệu chứng vẫn dai dẳng, đặc biệt là nếu bệnh nhân bị trầm cảm hoặc có những người gây căng thẳng tâm lý đáng kể trong gia đình."
162718ddcc2564a555b0af4ece1bee32,en,Most cases represent a functional process.,Hầu hết các trường hợp có biểu hiện một quá trình cơ năng.
5bcc5eeb19ed44ad05dd58c3873309af,en,Red flag findings indicate a physiologic cause and need for further assessment.,Các dấu hiệu cảnh báo cho thấy một nguyên nhân sinh lý và cần được đánh giá thêm.
0d8a98eeb9b818a526cd4db25ee7ee2b,en,Testing is guided by clinical features.,Xét nghiệm được chỉ định theo những đặc điểm lâm sàng.
dc3045ec805e2849933f9175051cae70,en,Repeated testing after physiologic causes are ruled out is usually counterproductive.,Xét nghiệm lại sau khi các nguyên nhân sinh lý được loại bỏ thường là phản tác dụng.
4434751d729b1d07dc49eb0e3aafd5f1,en,The following English-language resource may be useful. Please note that THE MANUAL is not responsible for the content of this resource.,Tài nguyên bằng tiếng Anh sau đây có thể hữu ích. Vui lòng lưu ý rằng CẨM NANG không chịu trách nhiệm về nội dung của tài liệu này.
46bff22732a2f50ed2bb0e93f5529de4,en,American College of Gastroenterology: Clinical guideline for the management of IBS (2021),American College of Gastroenterology: Clinical guideline for the management of IBS (2021)
7f97b4c619fa72fd79664f1a6b0e6224,en,"Dyspepsia is a sensation of pain or discomfort in the upper abdomen; it often is recurrent. It may be described as indigestion, gassiness, early satiety, postprandial fullness, gnawing, or burning.","Khó tiêu là cảm giác đau hoặc khó chịu ở phần trên của bụng; cảm giác này thường tái phát. Nó có thể được mô tả như khó tiêu, đầy hơi, nhanh no, cảm giác đầy sau bữa ăn, cồn cào, hoặc nóng."
e97e5a563ea41693e1f910f298e6900a,en,There are several common causes of dyspepsia ( see Table: Some Causes of Dyspepsia     Some Causes of Dyspepsia          ).,Có một số nguyên nhân phổ biến gây khó tiêu ( xem Bảng: Một số nguyên nhân gây khó tiêu     Một số nguyên nhân gây khó tiêu          ).
00417bd717c7e1edcfa1a50cccb37573,en,"Many patients have findings on testing (eg, duodenitis, motility disturbance, Helicobacter pylori gastritis     Helicobacter pylori Infection  Helicobacter pylori is a common gastric pathogen that causes gastritis, peptic ulcer disease, gastric adenocarcinoma, and low-grade gastric lymphoma. Infection may be asymptomatic or...  read more     , lactose deficiency, cholelithiasis     Cholelithiasis  Cholelithiasis is the presence of one or more calculi (gallstones) in the gallbladder. Gallstones tend to be asymptomatic. The most common symptom is biliary colic; gallstones do not cause dyspepsia...  read more        ) that correlate poorly with symptoms (ie, correction of the condition does not alleviate dyspepsia).","Nhiều bệnh nhân có kết quả kiểm tra bất thường (ví dụ: viêm tá tràng, rối loạn nhu động, viêm dạ dày do Helicobacter pylori     Nhiễm Helicobacter pylori  Helicobacter pylori là một mầm bệnh phổ biến ở dạ dày gây viêm dạ dày, loét dạ dày, ung thư biểu mô tuyến dạ dày và u lympho ở dạ dày mức độ thấp. Nhiễm bệnh có thể không có triệu chứng...  đọc thêm     , thiếu hụt lactose, sỏi mật     Viêm đường mật  Sỏi mật là sự hiện diện của một hoặc nhiều sỏi mật (galli) trong túi mật. Ở các nước phát triển, khoảng 10% người lớn và 20% dân số > 65 tuổi bị sỏi mật. Sỏi mật có khuynh hướng không triệu...  đọc thêm        ) ít liên quan với các triệu chứng (tức là việc điều chỉnh tình trạng không làm giảm khó tiêu)."
c15118a86c44bdaa377cfd2ba38cf56c,en,"Nonulcer dyspepsia (functional dyspepsia) is defined as dyspeptic symptoms in a patient who has no abnormalities on physical examination and upper gastrointestinal (GI) endoscopy and/or other evaluation (eg, laboratory tests, imaging).","Khó tiêu không có loét (khó tiêu cơ năng) được định nghĩa là các triệu chứng khó tiêu trên bệnh nhân không có bất thường khi khám thực thể và nội soi đường tiêu hóa (GI) trên và/hoặc đánh giá khác (ví dụ: các xét nghiệm, chẩn đoán hình ảnh)."
e954a4e509e25ea456ae48525e08e550,en,"History of present illness should elicit a clear description of the symptoms, including whether they are acute or chronic and recurrent. Other elements include timing and frequency of recurrence, any difficulty swallowing, and relationship of symptoms to eating or taking drugs. Factors that worsen symptoms (particularly exertion, certain foods, or alcohol) or relieve them (particularly eating or taking antacids) are noted.","Tiền sử của bệnh hiện tại cần phải đưa ra mô tả rõ ràng về các triệu chứng, bao gồm cả cấp tính hoặc mạn tính và tái phát. Các yếu tố khác bao gồm thời gian và tần suất tái phát, bất kỳ triệu chứng khó nuốt và mối liên quan của các triệu chứng với việc ăn uống hoặc uống thuốc nào. Cần chú ý tới các yếu tố làm các triệu chứng trầm trọng thêm (đặc biệt là gắng sức, loại thức ăn nhất định hoặc rượu) hoặc làm giảm triệu chứng (đặc biệt là ăn uống hoặc dùng thuốc trung hòa axit)."
a3fa64986cfcf47ec285d79c28fe6936,en,"Review of systems seeks concomitant GI symptoms such as anorexia, nausea, vomiting, hematemesis, weight loss, and bloody or black (melanotic) stools. Other symptoms include dyspnea and diaphoresis.","Xem xét các hệ thống tìm các triệu chứng tiêu hóa đi kèm như chán ăn, buồn nôn, nôn, nôn ra máu, sụt cân và phân đen (nhiễm melanin) hoặc toàn máu. Các triệu chứng khác bao gồm khó thở và vã mồ hôi."
811b2149b49f2c8a3fea06267b344563,en,"Past medical history should include known GI and cardiac diagnoses, cardiac risk factors (eg, hypertension, hypercholesterolemia), and the results of previous tests that have been done and treatments that have been tried. Drug history should include prescription and illicit drug use as well as alcohol.","Bệnh sử trong quá khứ cần phải bao gồm các chẩn đoán đã biết về đường tiêu hóa và tim mạch, các yếu tố nguy cơ tim mạch (ví dụ: tăng huyết áp, tăng cholesterol máu) và các kết quả của các xét nghiệm trước đó đã làm và các phương pháp điều trị đã thử. Tiền sử dùng thuốc cần phải bao gồm việc sử dụng thuốc theo đơn và bất hợp pháp cũng như rượu."
3512eaaa02cafc87872078f91ba2e938,en,Review of vital signs should note presence of tachycardia or irregular pulse.,Đánh giá các dấu hiệu sinh tồn cần phải lưu ý xem có nhịp tim nhanh hoặc mạch không đều không.
c602ed2a02df3c9f844a4a155d041fc7,en,"General examination should note presence of pallor or diaphoresis, cachexia, or jaundice. Abdomen is palpated for tenderness, masses, and organomegaly. Rectal examination is done to detect gross or occult blood.","Khám toàn thân cần phải lưu ý xem có da xanh hoặc vã mồ hôi, suy mòn, hoặc vàng da không. Sờ nắn bụng để xem có đau khi sờ vào, khối u và phì đại cơ quan không. Thực hiện khám trực tràng để phát hiện máu ẩn hoặc máu đại thể trong phân."
0bc42987c5dc92d78ce04cbceadc193d,en,The following findings are of particular concern:,Những phát hiện sau đây cần được quan tâm đặc biệt:
c2ae5102c46134ea56cf8b22dbd927bc,en,"Acute episode with dyspnea, diaphoresis, or tachycardia","Cơn khó thở, vã mồ hôi, hoặc nhịp tim nhanh cấp tính"
b11759b89ee9c77fd727ca09d3b0dc02,en,Anorexia,Chán ăn
